REPORTER_LAB,PARTNER_LAB,PRODUCT_LAB,FLOW_LAB,STAT_PROCEDURE_LAB,PERIOD_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Hungary","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1688624394
"Hungary","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1607895864
"Hungary","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2277985562
"Hungary","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2380312279
"Hungary","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2654734517
"Hungary","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2308007245
"Hungary","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2166615978
"Hungary","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2033265589
"Hungary","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",8354548956
"Hungary","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",7727375953
"Hungary","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",8319743309
"Hungary","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",6961223210
"Hungary","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",6805163544
"Hungary","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",6878542640
"Ireland (Eire)","Austria","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",491465685
"Ireland (Eire)","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",651563674
"Ireland (Eire)","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",668176621
"Ireland (Eire)","Austria","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",488335101
"Ireland (Eire)","Austria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",534022230
"Ireland (Eire)","Austria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",707068380
"Ireland (Eire)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",5396473032
"Ireland (Eire)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",4363670082
"Ireland (Eire)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",5230756362
"Ireland (Eire)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",15931684521
"Ireland (Eire)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",17079716061
"Ireland (Eire)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",18357181328
"Ireland (Eire)","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",107560441
"Ireland (Eire)","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",72727976
"Ireland (Eire)","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",128597902
"Ireland (Eire)","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",184419834
"Ireland (Eire)","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",149668679
"Ireland (Eire)","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",226234338
"Ireland (Eire)","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",15384440
"Ireland (Eire)","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",17126597
"Ireland (Eire)","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",39009515
"Ireland (Eire)","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",94495355
"Ireland (Eire)","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",94663348
"Ireland (Eire)","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",130270705
"Ireland (Eire)","Czechia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1648823324
"Ireland (Eire)","Czechia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",1379509718
"Ireland (Eire)","Czechia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1600212857
"Ireland (Eire)","Czechia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1534427408
"Ireland (Eire)","Czechia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",603276613
"Ireland (Eire)","Czechia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",1764157970
"Ireland (Eire)","Czechia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",513159839
"Ireland (Eire)","Czechia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1555908457
"Ireland (Eire)","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",16694718153
"Ireland (Eire)","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",13814226825
"Ireland (Eire)","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",9837432681
"Ireland (Eire)","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",15306500622
"Ireland (Eire)","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",20087401861
"Ireland (Eire)","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",24014536705
"Ireland (Eire)","Denmark","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1152322060
"Ireland (Eire)","Denmark","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",799432077
"Ireland (Eire)","Denmark","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",862238760
"Ireland (Eire)","Denmark","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",615242488
"Ireland (Eire)","Denmark","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",607487946
"Ireland (Eire)","Denmark","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",834715922
"Ireland (Eire)","Estonia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",19139944
"Ireland (Eire)","Estonia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",62732541
"Ireland (Eire)","Estonia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",26593879
"Ireland (Eire)","Estonia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",44267230
"Ireland (Eire)","Estonia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",24859779
"Ireland (Eire)","Estonia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",23957326
"Ireland (Eire)","Estonia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",28060477
"Ireland (Eire)","Estonia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",40301829
"Ireland (Eire)","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2333084170
"Ireland (Eire)","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",2967397220
"Ireland (Eire)","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2610776952
"Ireland (Eire)","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3985152961
"Ireland (Eire)","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",4028585369
"Ireland (Eire)","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",4794662094
"Ireland (Eire)","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",5215715070
"Ireland (Eire)","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",5558248436
"Ireland (Eire)","Finland","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",226267770
"Ireland (Eire)","Finland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",216773425
"Ireland (Eire)","Finland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",285868094
"Ireland (Eire)","Finland","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",336936168
"Ireland (Eire)","Finland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",227187793
"Ireland (Eire)","Finland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",583163614
"Ireland (Eire)","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",11960263705
"Ireland (Eire)","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",14458176373
"Ireland (Eire)","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",5544363175
"Ireland (Eire)","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",5787091700
"Ireland (Eire)","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",6343316332
"Ireland (Eire)","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",8147767626
"Ireland (Eire)","Greece","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",171665125
"Ireland (Eire)","Greece","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",320811918
"Ireland (Eire)","Greece","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",166997171
"Ireland (Eire)","Greece","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",323977283
"Ireland (Eire)","Greece","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",421099696
"Ireland (Eire)","Greece","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",542717209
"Ireland (Eire)","Greece","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",490288256
"Ireland (Eire)","Greece","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",609500352
"Ireland (Eire)","Croatia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",37158763
"Ireland (Eire)","Croatia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",32945856
"Ireland (Eire)","Croatia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",93049931
"Ireland (Eire)","Croatia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",96953767
"Ireland (Eire)","Croatia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",132342962
"Ireland (Eire)","Croatia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",312131129
"Ireland (Eire)","Hungary","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",813860621
"Ireland (Eire)","Hungary","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",817508746
"Ireland (Eire)","Hungary","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",931903662
"Ireland (Eire)","Hungary","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1128287751
"Ireland (Eire)","Hungary","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2370151327
"Ireland (Eire)","Hungary","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",2682155051
"Ireland (Eire)","Hungary","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",663639052
"Ireland (Eire)","Hungary","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1064366670
"Ireland (Eire)","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",4375766731
"Ireland (Eire)","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",3081019831
"Ireland (Eire)","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3627411004
"Ireland (Eire)","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",7575481808
"Ireland (Eire)","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",6972025759
"Ireland (Eire)","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",7401731658
"Ireland (Eire)","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",145886955
"Ireland (Eire)","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",191704288
"Ireland (Eire)","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",161484568
"Ireland (Eire)","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",180393420
"Ireland (Eire)","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",96316357
"Ireland (Eire)","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",142103959
"Ireland (Eire)","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",101078280
"Ireland (Eire)","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",144628679
"Ireland (Eire)","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",83068875
"Ireland (Eire)","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",84484924
"Ireland (Eire)","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",72522438
"Ireland (Eire)","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",136784631
"Ireland (Eire)","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",103191958
"Ireland (Eire)","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",157169342
"Ireland (Eire)","Latvia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",85826817
"Ireland (Eire)","Latvia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",114210765
"Ireland (Eire)","Latvia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",72059724
"Ireland (Eire)","Latvia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",95447603
"Ireland (Eire)","Latvia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",53339426
"Ireland (Eire)","Latvia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",103094941
"Ireland (Eire)","Latvia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",59553490
"Ireland (Eire)","Latvia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",88951923
"Ireland (Eire)","Malta","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",50318979
"Ireland (Eire)","Malta","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",13536255
"Ireland (Eire)","Malta","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3758929
"Ireland (Eire)","Malta","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",60132890
"Ireland (Eire)","Malta","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",65029977
"Ireland (Eire)","Malta","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",81535100
"Ireland (Eire)","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",9077705032
"Ireland (Eire)","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",9198952539
"Ireland (Eire)","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",10388518892
"Ireland (Eire)","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",26772352080
"Ireland (Eire)","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",22908787198
"Ireland (Eire)","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",23539430670
"Ireland (Eire)","Poland","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1858766800
"Ireland (Eire)","Poland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1389990860
"Ireland (Eire)","Poland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1648893621
"Ireland (Eire)","Poland","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1948817375
"Ireland (Eire)","Poland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1758363903
"Ireland (Eire)","Poland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2004263242
"Ireland (Eire)","Portugal","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",389753346
"Ireland (Eire)","Portugal","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",534039025
"Ireland (Eire)","Portugal","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",650404000
"Ireland (Eire)","Portugal","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",475194667
"Ireland (Eire)","Portugal","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",3020576955
"Ireland (Eire)","Portugal","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",3265850094
"Ireland (Eire)","Portugal","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1741763578
"Ireland (Eire)","Portugal","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2031445165
"Ireland (Eire)","Romania","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",140085651
"Ireland (Eire)","Romania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",119870559
"Ireland (Eire)","Romania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",243839381
"Ireland (Eire)","Romania","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",431918843
"Ireland (Eire)","Romania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",426652750
"Ireland (Eire)","Romania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",627950399
"Ireland (Eire)","Sweden","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",713792902
"Ireland (Eire)","Sweden","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",841366763
"Ireland (Eire)","Sweden","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",815217794
"Ireland (Eire)","Sweden","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1427451987
"Ireland (Eire)","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1259333172
"Ireland (Eire)","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1935024072
"Ireland (Eire)","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",50385836
"Ireland (Eire)","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",48969860
"Ireland (Eire)","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",71210785
"Ireland (Eire)","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",156905061
"Ireland (Eire)","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",145213884
"Ireland (Eire)","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",176465559
"Ireland (Eire)","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",218511231
"Ireland (Eire)","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",236625563
"Ireland (Eire)","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",314467737
"Ireland (Eire)","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",167930888
"Ireland (Eire)","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",194831137
"Ireland (Eire)","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",434358683
"Italy (incl. San Marino 'SM' -> 1993)","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",12498157450
"Italy (incl. San Marino 'SM' -> 1993)","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",11935448188
"Italy (incl. San Marino 'SM' -> 1993)","Austria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",12540388324
"Italy (incl. San Marino 'SM' -> 1993)","Austria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",12407577875
"Italy (incl. San Marino 'SM' -> 1993)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",25301552631
"Italy (incl. San Marino 'SM' -> 1993)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",25067943051
"Italy (incl. San Marino 'SM' -> 1993)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",19195391577
"Italy (incl. San Marino 'SM' -> 1993)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",18735007957
"Italy (incl. San Marino 'SM' -> 1993)","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",3364977886
"Italy (incl. San Marino 'SM' -> 1993)","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2994720295
"Italy (incl. San Marino 'SM' -> 1993)","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",3333694027
"Italy (incl. San Marino 'SM' -> 1993)","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2872644775
"Italy (incl. San Marino 'SM' -> 1993)","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",179934545
"Italy (incl. San Marino 'SM' -> 1993)","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",43440985
"Italy (incl. San Marino 'SM' -> 1993)","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1023296323
"Italy (incl. San Marino 'SM' -> 1993)","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",968476921
"Italy (incl. San Marino 'SM' -> 1993)","Czechia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",9661189696
